Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,TotalGoals,Over25,BTTS,Status
2025-02-01,1. FC Heidenheim,Borussia Dortmund,1,2,A,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2025-02-01,FC St. Pauli,FC Augsburg,1,1,D,2.1,3.25,3.4,1.9,1.9,2,0,1,FT
2025-02-01,Union Berlin,RB Leipzig,0,0,D,2.1,3.25,3.4,1.9,1.9,0,0,0,FT
2025-02-02,Eintracht Frankfurt,VfL Wolfsburg,1,1,D,2.1,3.25,3.4,1.9,1.9,2,0,1,FT
2025-02-02,Bayer Leverkusen,1899 Hoffenheim,3,1,H,2.1,3.25,3.4,1.9,1.9,4,1,1,FT
2025-02-07,Bayern München,Werder Bremen,3,0,H,2.1,3.25,3.4,1.9,1.9,3,1,0,FT
2025-02-08,SC Freiburg,1. FC Heidenheim,1,0,H,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2025-02-08,VfL Wolfsburg,Bayer Leverkusen,0,0,D,2.1,3.25,3.4,1.9,1.9,0,0,0,FT
2025-02-08,FSV Mainz 05,FC Augsburg,0,0,D,2.1,3.25,3.4,1.9,1.9,0,0,0,FT
2025-02-08,Borussia Dortmund,VfB Stuttgart,1,2,A,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2025-02-08,1899 Hoffenheim,Union Berlin,0,4,A,2.1,3.25,3.4,1.9,1.9,4,1,0,FT
2025-02-08,Borussia Mönchengladbach,Eintracht Frankfurt,1,1,D,2.1,3.25,3.4,1.9,1.9,2,0,1,FT
2025-02-09,Holstein Kiel,VfL Bochum,2,2,D,2.1,3.25,3.4,1.9,1.9,4,1,1,FT
2025-02-09,RB Leipzig,FC St. Pauli,2,0,H,2.1,3.25,3.4,1.9,1.9,2,0,0,FT
2025-02-14,FC Augsburg,RB Leipzig,0,0,D,2.1,3.25,3.4,1.9,1.9,0,0,0,FT
2025-02-15,VfB Stuttgart,VfL Wolfsburg,1,2,A,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2025-02-15,VfL Bochum,Borussia Dortmund,2,0,H,2.1,3.25,3.4,1.9,1.9,2,0,0,FT
2025-02-15,Union Berlin,Borussia Mönchengladbach,1,2,A,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2025-02-15,FC St. Pauli,SC Freiburg,0,1,A,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2025-02-15,Bayer Leverkusen,Bayern München,0,0,D,2.1,3.25,3.4,1.9,1.9,0,0,0,FT
2025-02-16,Werder Bremen,1899 Hoffenheim,1,3,A,2.1,3.25,3.4,1.9,1.9,4,1,1,FT
2025-02-16,Eintracht Frankfurt,Holstein Kiel,3,1,H,2.1,3.25,3.4,1.9,1.9,4,1,1,FT
2025-02-16,1. FC Heidenheim,FSV Mainz 05,0,2,A,2.1,3.25,3.4,1.9,1.9,2,0,0,FT
